Time	UTC	GPS_lat(deg)	GPS_long(deg)	ROTORCRAFT_FP:north	ROTORCRAFT_FP:east	RSSI:rssi
1640.080	08:44:5.080	37.297597042	-3.682955054	4072	-5094	61
1640.330	08:44:5.330	37.297593966	-3.682954612	3985	-5084	64
1640.580	08:44:5.580	37.297590536	-3.682954259	3888	-5076	63
1640.830	08:44:5.830	37.297587177	-3.682953684	3793	-5063	61
1641.080	08:44:6.080	37.297587177	-3.682953684	3793	-5063	64
1641.330	08:44:6.330	37.297580671	-3.682952579	3609	-5038	64
1641.580	08:44:6.580	37.297580671	-3.682952579	3609	-5038	65
1641.830	08:44:6.830	37.297580671	-3.682952579	3609	-5038	65
1642.080	08:44:7.080	37.297570523	-3.682951563	3322	-5015	63
1642.330	08:44:7.330	37.297567270	-3.682950856	3230	-4999	61
1642.580	08:44:7.580	37.297564017	-3.682950414	3138	-4989	65
1642.830	08:44:7.830	37.297564017	-3.682950414	3138	-4989	65
1643.080	08:44:8.080	37.297564017	-3.682950414	3138	-4989	61
1643.330	08:44:8.330	37.297564017	-3.682950414	3138	-4989	64
1643.580	08:44:8.580	37.297551252	-3.682948381	2777	-4943	63
1643.830	08:44:8.830	37.297551252	-3.682948381	2777	-4943	63
1644.080	08:44:9.080	37.297544746	-3.682947453	2593	-4922	59
1644.330	08:44:9.330	37.297541564	-3.682946923	2503	-4910	60
1644.580	08:44:9.580	37.297541564	-3.682946923	2503	-4910	61
1644.830	08:44:9.830	37.297535234	-3.682945907	2324	-4887	60
1645.080	08:44:10.080	37.297531980	-3.682945774	2232	-4884	60
1645.330	08:44:10.330	37.297528727	-3.682945553	2140	-4879	60
1645.580	08:44:10.580	37.297525261	-3.682945421	2042	-4876	60
1645.830	08:44:10.830	37.297522008	-3.682945422	1950	-4876	60
1646.080	08:44:11.080	37.297518755	-3.682945114	1858	-4869	60
1646.330	08:44:11.330	37.297515395	-3.682944627	1763	-4858	63
1646.580	08:44:11.580	37.297511682	-3.682944185	1658	-4848	59
1646.830	08:44:11.830	37.297511682	-3.682944185	1658	-4848	59
1647.080	08:44:12.080	37.297504255	-3.682943301	1448	-4828	63
1647.330	08:44:12.330	37.297500472	-3.682943081	1341	-4823	60
1647.580	08:44:12.580	37.297496758	-3.682942728	1236	-4815	59
1647.830	08:44:12.830	37.297496758	-3.682942728	1236	-4815	64
1648.080	08:44:13.080	37.297496758	-3.682942728	1236	-4815	64
1648.330	08:44:13.330	37.297485335	-3.682940250	913	-4759	60
1648.580	08:44:13.580	37.297481728	-3.682938171	811	-4712	60
1648.830	08:44:13.830	37.297478545	-3.682935826	721	-4659	59
1649.080	08:44:14.080	37.297475857	-3.682932860	645	-4592	63
1649.330	08:44:14.330	37.297475857	-3.682932860	645	-4592	65
1649.580	08:44:14.580	37.297471153	-3.682926177	512	-4441	61
1649.830	08:44:14.830	37.297468784	-3.682922902	445	-4367	61
1650.080	08:44:15.080	37.297468784	-3.682922902	445	-4367	63
1650.330	08:44:15.330	37.297464151	-3.682915864	314	-4208	62
1650.580	08:44:15.580	37.297462099	-3.682912367	256	-4129	60
1650.830	08:44:15.830	37.297460260	-3.682908827	204	-4049	61
1651.080	08:44:16.080	37.297460260	-3.682908827	204	-4049	60
1651.330	08:44:16.330	37.297460260	-3.682908827	204	-4049	63
1651.580	08:44:16.580	37.297460260	-3.682908827	204	-4049	63
1651.830	08:44:16.830	37.297457572	-3.682893909	128	-3712	63
1652.080	08:44:17.080	37.297457572	-3.682893909	128	-3712	60
1652.330	08:44:17.330	37.297459447	-3.682887093	181	-3558	63
1652.580	08:44:17.580	37.297459447	-3.682887093	181	-3558	63
1652.830	08:44:17.830	37.297462630	-3.682881515	271	-3432	65
1653.080	08:44:18.080	37.297464540	-3.682878816	325	-3371	62
1653.330	08:44:18.330	37.297464540	-3.682878816	325	-3371	63
1653.580	08:44:18.580	37.297469421	-3.682875098	463	-3287	63
1653.830	08:44:18.830	37.297469421	-3.682875098	463	-3287	63
1654.080	08:44:19.080	37.297469421	-3.682875098	463	-3287	63
1654.330	08:44:19.330	37.297477026	-3.682872000	678	-3217	64
1654.580	08:44:19.580	37.297477026	-3.682872000	678	-3217	65
1654.830	08:44:19.830	37.297482544	-3.682870983	834	-3194	67
1655.080	08:44:20.080	37.297485338	-3.682871471	913	-3205	67
1655.330	08:44:20.330	37.297485338	-3.682871471	913	-3205	67
1655.580	08:44:20.580	37.297490892	-3.682874305	1070	-3269	67
1655.830	08:44:20.830	37.297493969	-3.682875324	1157	-3292	67
1656.080	08:44:21.080	37.297493969	-3.682875324	1157	-3292	66
1656.330	08:44:21.330	37.297500124	-3.682876919	1331	-3328	66
1656.580	08:44:21.580	37.297500124	-3.682876919	1331	-3328	66
1656.830	08:44:21.830	37.297506173	-3.682878160	1502	-3356	68
1657.080	08:44:22.080	37.297509180	-3.682879179	1587	-3379	66
1657.330	08:44:22.330	37.297512257	-3.682879976	1674	-3397	67
1657.580	08:44:22.580	37.297515229	-3.682880508	1758	-3409	64
1657.830	08:44:22.830	37.297518236	-3.682880996	1843	-3420	69
1658.080	08:44:23.080	37.297521207	-3.682881306	1927	-3427	68
1658.330	08:44:23.330	37.297524285	-3.682881794	2014	-3438	64
1658.580	08:44:23.580	37.297524285	-3.682881794	2014	-3438	64
1658.830	08:44:23.830	37.297524285	-3.682881794	2014	-3438	68
1659.080	08:44:24.080	37.297533341	-3.682882814	2270	-3461	64
1659.330	08:44:24.330	37.297533341	-3.682882814	2270	-3461	64
1659.580	08:44:24.580	37.297533341	-3.682882814	2270	-3461	69
1659.830	08:44:24.830	37.297542857	-3.682883701	2539	-3481	67
1660.080	08:44:25.080	37.297545864	-3.682884145	2624	-3491	67
1660.330	08:44:25.330	37.297548942	-3.682884854	2711	-3507	64
1660.580	08:44:25.580	37.297551914	-3.682885518	2795	-3522	68
1660.830	08:44:25.830	37.297555098	-3.682885962	2885	-3532	65
1661.080	08:44:26.080	37.297558070	-3.682886184	2969	-3537	65
1661.330	08:44:26.330	37.297561148	-3.682886760	3056	-3550	66
1661.580	08:44:26.580	37.297564332	-3.682887203	3146	-3560	67
1661.830	08:44:26.830	37.297567481	-3.682887780	3235	-3573	65
1662.080	08:44:27.080	37.297567481	-3.682887780	3235	-3573	68
1662.330	08:44:27.330	37.297573849	-3.682889021	3415	-3601	67
1662.580	08:44:27.580	37.297577104	-3.682889597	3507	-3614	69
1662.830	08:44:27.830	37.297580182	-3.682890306	3594	-3630	69
1663.080	08:44:28.080	37.297583437	-3.682890970	3686	-3645	66
1663.330	08:44:28.330	37.297586621	-3.682891635	3776	-3660	65
1663.580	08:44:28.580	37.297589770	-3.682892123	3865	-3671	68
1663.830	08:44:28.830	37.297589770	-3.682892123	3865	-3671	69
1664.080	08:44:29.080	37.297595926	-3.682893010	4039	-3691	66
1664.330	08:44:29.330	37.297599111	-3.682893232	4129	-3696	67
1664.580	08:44:29.580	37.297602365	-3.682893675	4221	-3706	68
1664.830	08:44:29.830	37.297602365	-3.682893675	4221	-3706	68
1665.080	08:44:30.080	37.297602365	-3.682893675	4221	-3706	68
1665.330	08:44:30.330	37.297602365	-3.682893675	4221	-3706	67
1665.580	08:44:30.580	37.297602365	-3.682893675	4221	-3706	68
1665.830	08:44:30.830	37.297618394	-3.682896291	4674	-3765	67
1666.080	08:44:31.080	37.297621579	-3.682896646	4764	-3773	68
1666.330	08:44:31.330	37.297624834	-3.682897089	4856	-3783	70
1666.580	08:44:31.580	37.297627912	-3.682897799	4943	-3799	67
1666.830	08:44:31.830	37.297631061	-3.682898463	5032	-3814	67
1667.080	08:44:32.080	37.297634175	-3.682899128	5120	-3829	71
1667.330	08:44:32.330	37.297637430	-3.682899704	5212	-3842	70
1667.580	08:44:32.580	37.297640509	-3.682900148	5299	-3852	66
1667.830	08:44:32.830	37.297643587	-3.682900724	5386	-3865	69
1668.080	08:44:33.080	37.297646843	-3.682901301	5478	-3878	71
1668.330	08:44:33.330	37.297650028	-3.682901965	5568	-3893	69
1668.580	08:44:33.580	37.297653283	-3.682902674	5660	-3909	69
1668.830	08:44:33.830	37.297653283	-3.682902674	5660	-3909	68
1669.080	08:44:34.080	37.297653283	-3.682902674	5660	-3909	69
1669.330	08:44:34.330	37.297653283	-3.682902674	5660	-3909	67
1669.580	08:44:34.580	37.297653283	-3.682902674	5660	-3909	69
1669.830	08:44:34.830	37.297653283	-3.682902674	5660	-3909	73
1670.080	08:44:35.080	37.297669491	-3.682905601	6118	-3975	70
1670.330	08:44:35.330	37.297675647	-3.682906753	6292	-4001	70
1670.580	08:44:35.580	37.297678726	-3.682907639	6379	-4021	73
1670.830	08:44:35.830	37.297678726	-3.682907639	6379	-4021	73
1671.080	08:44:36.080	37.297678726	-3.682907639	6379	-4021	71
1671.330	08:44:36.330	37.297687149	-3.682912513	6617	-4131	71
1671.580	08:44:36.580	37.297689874	-3.682914329	6694	-4172	72
1671.830	08:44:36.830	37.297689874	-3.682914329	6694	-4172	68
1672.080	08:44:37.080	37.297689874	-3.682914329	6694	-4172	72
1672.330	08:44:37.330	37.297698014	-3.682919690	6924	-4293	72
1672.580	08:44:37.580	37.297700917	-3.682921816	7006	-4341	72
1672.830	08:44:37.830	37.297703748	-3.682923854	7086	-4387	72
1673.080	08:44:38.080	37.297703748	-3.682923854	7086	-4387	72
1673.330	08:44:38.330	37.297703748	-3.682923854	7086	-4387	71
1673.580	08:44:38.580	37.297711074	-3.682931562	7293	-4561	71
1673.830	08:44:38.830	37.297713162	-3.682934663	7352	-4631	68
1674.080	08:44:39.080	37.297714685	-3.682938384	7395	-4715	68
1674.330	08:44:39.330	37.297715712	-3.682942149	7424	-4800	69
1674.580	08:44:39.580	37.297716067	-3.682945870	7434	-4884	69
1674.830	08:44:39.830	37.297716599	-3.682949856	7449	-4974	69
1675.080	08:44:40.080	37.297716883	-3.682953799	7457	-5063	69
1675.330	08:44:40.330	37.297716883	-3.682953799	7457	-5063	69
1675.580	08:44:40.580	37.297716318	-3.682961417	7441	-5235	71
1675.830	08:44:40.830	37.297715328	-3.682965050	7413	-5317	68
1676.080	08:44:41.080	37.297715328	-3.682965050	7413	-5317	70
1676.330	08:44:41.330	37.297715328	-3.682965050	7413	-5317	70
1676.580	08:44:41.580	37.297710449	-3.682975106	7275	-5544	68
1676.830	08:44:41.830	37.297710449	-3.682975106	7275	-5544	69
1677.080	08:44:42.080	37.297710449	-3.682975106	7275	-5544	69
1677.330	08:44:42.330	37.297702738	-3.682982593	7057	-5713	69
1677.580	08:44:42.580	37.297699661	-3.682984189	6970	-5749	67
1677.830	08:44:42.830	37.297699661	-3.682984189	6970	-5749	67
1678.080	08:44:43.080	37.297696407	-3.682985430	6878	-5777	67
1678.330	08:44:43.330	37.297696407	-3.682985430	6878	-5777	68
1678.580	08:44:43.580	37.297686821	-3.682987603	6607	-5826	68
1678.830	08:44:43.830	37.297683460	-3.682987028	6512	-5813	68
1679.080	08:44:44.080	37.297680206	-3.682986454	6420	-5800	67
1679.330	08:44:44.330	37.297676774	-3.682985923	6323	-5788	67
1679.580	08:44:44.580	37.297673308	-3.682985126	6225	-5770	65
1679.830	08:44:44.830	37.297673308	-3.682985126	6225	-5770	64
1680.080	08:44:45.080	37.297673308	-3.682985126	6225	-5770	64
1680.330	08:44:45.330	37.297673308	-3.682985126	6225	-5770	65
1680.580	08:44:45.580	37.297673308	-3.682985126	6225	-5770	66
1680.830	08:44:45.830	37.297673308	-3.682985126	6225	-5770	67
1681.080	08:44:46.080	37.297673308	-3.682985126	6225	-5770	67
1681.330	08:44:46.330	37.297673308	-3.682985126	6225	-5770	65
1681.580	08:44:46.580	37.297646705	-3.682982078	5473	-5701	64
1681.830	08:44:46.830	37.297643344	-3.682981724	5378	-5693	64
1682.080	08:44:47.080	37.297643345	-3.682981725	5378	-5693	64
1682.330	08:44:47.330	37.297636658	-3.682981284	5189	-5683	64
1682.580	08:44:47.580	37.297633297	-3.682980930	5094	-5675	65
1682.830	08:44:47.830	37.297629936	-3.682980355	4999	-5662	66
1683.080	08:44:48.080	37.297626575	-3.682980046	4904	-5655	66
1683.330	08:44:48.330	37.297623427	-3.682979782	4815	-5649	66
1683.580	08:44:48.580	37.297623427	-3.682979782	4815	-5649	64
1683.830	08:44:48.830	37.297616811	-3.682979031	4628	-5632	65
1684.080	08:44:49.080	37.297613627	-3.682978766	4538	-5626	62
1684.330	08:44:49.330	37.297610372	-3.682978323	4446	-5616	63
1684.580	08:44:49.580	37.297607223	-3.682977882	4357	-5606	64
1684.830	08:44:49.830	37.297603932	-3.682977439	4264	-5596	64
1685.080	08:44:50.080	37.297600678	-3.682976865	4172	-5583	63
1685.330	08:44:50.330	37.297597422	-3.682976422	4080	-5573	66
1685.580	08:44:50.580	37.297593991	-3.682975848	3983	-5560	62
1685.830	08:44:50.830	37.297590629	-3.682975272	3888	-5547	63
1686.080	08:44:51.080	37.297590629	-3.682975272	3888	-5547	63
1686.330	08:44:51.330	37.297590629	-3.682975272	3888	-5547	65
1686.580	08:44:51.580	37.297590629	-3.682975272	3888	-5547	63
1686.830	08:44:51.830	37.297577396	-3.682972796	3514	-5491	64
1687.080	08:44:52.080	37.297574318	-3.682972442	3427	-5483	62
1687.330	08:44:52.330	37.297574318	-3.682972442	3427	-5483	65
1687.580	08:44:52.580	37.297574318	-3.682972442	3427	-5483	67
1687.830	08:44:52.830	37.297574318	-3.682972442	3427	-5483	65
1688.080	08:44:53.080	37.297574318	-3.682972442	3427	-5483	63
1688.330	08:44:53.330	37.297558042	-3.682969833	2967	-5424	62
1688.580	08:44:53.580	37.297558042	-3.682969833	2967	-5424	64
1688.830	08:44:53.830	37.297551496	-3.682968595	2782	-5396	65
1689.080	08:44:54.080	37.297548346	-3.682968153	2693	-5386	63
1689.330	08:44:54.330	37.297545056	-3.682967445	2600	-5370	61
1689.580	08:44:54.580	37.297541977	-3.682966914	2513	-5358	61
1689.830	08:44:54.830	37.297538722	-3.682966428	2421	-5347	63
1690.080	08:44:55.080	37.297535466	-3.682965897	2329	-5335	63
1690.330	08:44:55.330	37.297532317	-3.682965190	2240	-5319	61
1690.580	08:44:55.580	37.297529026	-3.682964747	2147	-5309	63
1690.830	08:44:55.830	37.297526054	-3.682964084	2063	-5294	67
1691.080	08:44:56.080	37.297523152	-3.682963597	1981	-5283	60
1691.330	08:44:56.330	37.297520073	-3.682963288	1894	-5276	60
1691.580	08:44:56.580	37.297516818	-3.682962802	1802	-5265	61
1691.830	08:44:56.830	37.297513562	-3.682962360	1710	-5255	61
1692.080	08:44:57.080	37.297513562	-3.682962360	1710	-5255	63
1692.330	08:44:57.330	37.297507298	-3.682961121	1533	-5227	63
1692.580	08:44:57.580	37.297504043	-3.682960325	1441	-5209	60
1692.830	08:44:57.830	37.297500858	-3.682959883	1351	-5199	60
1693.080	08:44:58.080	37.297497425	-3.682959440	1254	-5189	59
1693.330	08:44:58.330	37.297494169	-3.682958865	1162	-5176	59
1693.580	08:44:58.580	37.297490807	-3.682958290	1067	-5163	60
1693.830	08:44:58.830	37.297487445	-3.682957715	972	-5150	62
1694.080	08:44:59.080	37.297484296	-3.682956387	883	-5120	62
1694.330	08:44:59.330	37.297481287	-3.682954881	798	-5086	63
1694.580	08:44:59.580	37.297478492	-3.682953066	719	-5045	61
1694.830	08:44:59.830	37.297475766	-3.682951029	642	-4999	61
1695.080	08:45:0.080	37.297473148	-3.682948638	568	-4945	60
1695.330	08:45:0.330	37.297470706	-3.682945936	499	-4884	66
1695.580	08:45:0.580	37.297468511	-3.682942969	437	-4817	60
1695.830	08:45:0.830	37.297466636	-3.682939692	384	-4743	60
1696.080	08:45:1.080	37.297464795	-3.682936547	332	-4672	60
1696.330	08:45:1.330	37.297462707	-3.682933713	273	-4608	60
1696.580	08:45:1.580	37.297460442	-3.682930878	209	-4544	67
1696.830	08:45:1.830	37.297458460	-3.682927689	153	-4472	66
1697.080	08:45:2.080	37.297457009	-3.682924057	112	-4390	63
1697.330	08:45:2.330	37.297455912	-3.682920204	81	-4303	63
1697.580	08:45:2.580	37.297455204	-3.682916350	61	-4216	64
1697.830	08:45:2.830	37.297454673	-3.682912718	46	-4134	61
1698.080	08:45:3.080	37.297454461	-3.682908953	40	-4049	61
1698.330	08:45:3.330	37.297454567	-3.682905232	43	-3965	64
1698.580	08:45:3.580	37.297454567	-3.682905232	43	-3965	64
1698.830	08:45:3.830	37.297454567	-3.682905232	43	-3965	64
1699.080	08:45:4.080	37.297454567	-3.682905232	43	-3965	64
1699.330	08:45:4.330	37.297459381	-3.682892077	179	-3668	64
1699.580	08:45:4.580	37.297461363	-3.682889020	235	-3599	65
1699.830	08:45:4.830	37.297461363	-3.682889020	235	-3599	64
1700.080	08:45:5.080	37.297466247	-3.682885168	373	-3512	64
1700.330	08:45:5.330	37.297466247	-3.682885168	373	-3512	64
1700.580	08:45:5.580	37.297471769	-3.682882998	529	-3463	65
1700.830	08:45:5.830	37.297474671	-3.682882555	611	-3453	64
1701.080	08:45:6.080	37.297477680	-3.682882999	696	-3463	65
1701.330	08:45:6.330	37.297477680	-3.682882999	696	-3463	65
1701.580	08:45:6.580	37.297477680	-3.682882999	696	-3463	67
1701.830	08:45:6.830	37.297486742	-3.682886191	952	-3535	67
1702.080	08:45:7.080	37.297489821	-3.682887210	1039	-3558	65
1702.330	08:45:7.330	37.297489821	-3.682887210	1039	-3558	65
1702.580	08:45:7.580	37.297489821	-3.682887210	1039	-3558	65
1702.830	08:45:7.830	37.297489821	-3.682887210	1039	-3558	65
1703.080	08:45:8.080	37.297503060	-3.682889826	1413	-3617	64
1703.330	08:45:8.330	37.297503060	-3.682889826	1413	-3617	67
1703.580	08:45:8.580	37.297503060	-3.682889826	1413	-3617	65
1703.830	08:45:8.830	37.297512830	-3.682891202	1689	-3648	65
1704.080	08:45:9.080	37.297512830	-3.682891202	1689	-3648	65
1704.330	08:45:9.330	37.297519450	-3.682892089	1876	-3668	65
1704.580	08:45:9.580	37.297522706	-3.682892666	1968	-3681	65
1704.830	08:45:9.830	37.297525963	-3.682892977	2060	-3688	65
1705.080	08:45:10.080	37.297529149	-3.682893332	2150	-3696	65
1705.330	08:45:10.330	37.297532335	-3.682893465	2240	-3699	66
1705.580	08:45:10.580	37.297535486	-3.682893687	2329	-3704	66
1705.830	08:45:10.830	37.297535486	-3.682893688	2329	-3704	65
1706.080	08:45:11.080	37.297535486	-3.682893688	2329	-3704	65
1706.330	08:45:11.330	37.297545080	-3.682895063	2600	-3735	66
1706.580	08:45:11.580	37.297548195	-3.682895507	2688	-3745	66
1706.830	08:45:11.830	37.297551275	-3.682895950	2775	-3755	66
1707.080	08:45:12.080	37.297554426	-3.682896749	2864	-3773	65
1707.330	08:45:12.330	37.297554426	-3.682896749	2864	-3773	69
1707.580	08:45:12.580	37.297560763	-3.682898124	3043	-3804	65
1707.830	08:45:12.830	37.297563843	-3.682898567	3130	-3814	63
1708.080	08:45:13.080	37.297566923	-3.682898922	3217	-3822	68
1708.330	08:45:13.330	37.297566923	-3.682898922	3217	-3822	66
1708.580	08:45:13.580	37.297566923	-3.682898922	3217	-3822	66
1708.830	08:45:13.830	37.297576553	-3.682900032	3489	-3847	67
1709.080	08:45:14.080	37.297579527	-3.682900476	3573	-3857	66
1709.330	08:45:14.330	37.297582430	-3.682900742	3655	-3863	64
1709.580	08:45:14.580	37.297582430	-3.682900742	3655	-3863	67
1709.830	08:45:14.830	37.297582430	-3.682900742	3655	-3863	66
1710.080	08:45:15.080	37.297592060	-3.682902428	3927	-3901	65
1710.330	08:45:15.330	37.297592060	-3.682902428	3927	-3901	66
1710.580	08:45:15.580	37.297598398	-3.682904024	4106	-3937	71
1710.830	08:45:15.830	37.297598398	-3.682904024	4106	-3937	65
1711.080	08:45:16.080	37.297604453	-3.682905710	4277	-3975	69
1711.330	08:45:16.330	37.297607639	-3.682906153	4367	-3985	69
1711.580	08:45:16.580	37.297610791	-3.682906863	4456	-4001	67
1711.830	08:45:16.830	37.297610791	-3.682906863	4456	-4001	69
1712.080	08:45:17.080	37.297617341	-3.682908327	4641	-4034	69
1712.330	08:45:17.330	37.297620492	-3.682908903	4730	-4047	66
1712.580	08:45:17.580	37.297623786	-3.682909569	4823	-4062	66
1712.830	08:45:17.830	37.297623786	-3.682909569	4823	-4062	66
1713.080	08:45:18.080	37.297629946	-3.682910368	4997	-4080	69
1713.330	08:45:18.330	37.297633204	-3.682910944	5089	-4093	69
1713.580	08:45:18.580	37.297636461	-3.682911388	5181	-4103	70
1713.830	08:45:18.830	37.297636461	-3.682911388	5181	-4103	70
1714.080	08:45:19.080	37.297642623	-3.682912409	5355	-4126	69
1714.330	08:45:19.330	37.297645704	-3.682912985	5442	-4139	68
1714.580	08:45:19.580	37.297645704	-3.682912985	5442	-4139	68
1714.830	08:45:19.830	37.297652149	-3.682914228	5624	-4167	68
1715.080	08:45:20.080	37.297652149	-3.682914228	5624	-4167	68
1715.330	08:45:20.330	37.297652149	-3.682914228	5624	-4167	68
1715.580	08:45:20.580	37.297661745	-3.682916401	5895	-4216	68
1715.830	08:45:20.830	37.297661745	-3.682916401	5895	-4216	68
1716.080	08:45:21.080	37.297668013	-3.682917422	6072	-4239	69
1716.330	08:45:21.330	37.297670988	-3.682917999	6156	-4252	72
1716.580	08:45:21.580	37.297670988	-3.682917999	6156	-4252	72
1716.830	08:45:21.830	37.297677362	-3.682919329	6336	-4282	72
1717.080	08:45:22.080	37.297680620	-3.682920040	6428	-4298	70
1717.330	08:45:22.330	37.297680620	-3.682920040	6428	-4298	71
1717.580	08:45:22.580	37.297686605	-3.682921636	6597	-4334	71
1717.830	08:45:22.830	37.297689757	-3.682922302	6686	-4349	69
1718.080	08:45:23.080	37.297692838	-3.682923189	6773	-4369	69
1718.330	08:45:23.330	37.297695919	-3.682924120	6860	-4390	69
1718.580	08:45:23.580	37.297698929	-3.682925273	6945	-4416	70
1718.830	08:45:23.830	37.297698929	-3.682925273	6945	-4416	76
1719.080	08:45:24.080	37.297698929	-3.682925273	6945	-4416	70
1719.330	08:45:24.330	37.297707004	-3.682931479	7173	-4556	68
1719.580	08:45:24.580	37.297709448	-3.682934095	7242	-4615	71
1719.830	08:45:24.830	37.297712069	-3.682936356	7316	-4666	71
1720.080	08:45:25.080	37.297714690	-3.682938750	7390	-4720	72
1720.330	08:45:25.330	37.297714690	-3.682938750	7390	-4720	72
1720.580	08:45:25.580	37.297714690	-3.682938750	7390	-4720	72
1720.830	08:45:25.830	37.297714690	-3.682938750	7390	-4720	69
1721.080	08:45:26.080	37.297725210	-3.682948415	7687	-4938	69
1721.330	08:45:26.330	37.297727477	-3.682951119	7751	-4999	67
1721.580	08:45:26.580	37.297727477	-3.682951119	7751	-4999	69
1721.830	08:45:26.830	37.297731126	-3.682958034	7854	-5155	69
1722.080	08:45:27.080	37.297731126	-3.682958034	7854	-5155	71
1722.330	08:45:27.330	37.297731126	-3.682958034	7854	-5155	71
